file,time_bin,percent_time_swimming,condition
F10_t1_2026_01_18-19_46_20.h5,90.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,91.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,92.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,93.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,94.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,95.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,96.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,97.5,0,opsin
F10_t1_2026_01_18-19_46_20.h5,98.5,84,opsin
F10_t1_2026_01_18-19_46_20.h5,99.5,57,opsin
F10_t2_2026_01_18-20_07_11.h5,0.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,1.5,33,opsin
F10_t2_2026_01_18-20_07_11.h5,2.5,13,opsin
F10_t2_2026_01_18-20_07_11.h5,3.5,37,opsin
F10_t2_2026_01_18-20_07_11.h5,4.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,5.5,52,opsin
F10_t2_2026_01_18-20_07_11.h5,6.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,7.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,8.5,42,opsin
F10_t2_2026_01_18-20_07_11.h5,9.5,5,opsin
F10_t2_2026_01_18-20_07_11.h5,10.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,11.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,12.5,39,opsin
F10_t2_2026_01_18-20_07_11.h5,13.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,14.5,39,opsin
F10_t2_2026_01_18-20_07_11.h5,15.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,16.5,30,opsin
F10_t2_2026_01_18-20_07_11.h5,17.5,10,opsin
F10_t2_2026_01_18-20_07_11.h5,18.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,19.5,48,opsin
F10_t2_2026_01_18-20_07_11.h5,20.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,21.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,22.5,38,opsin
F10_t2_2026_01_18-20_07_11.h5,23.5,100,opsin
F10_t2_2026_01_18-20_07_11.h5,24.5,6,opsin
F10_t2_2026_01_18-20_07_11.h5,25.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,26.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,27.5,19,opsin
F10_t2_2026_01_18-20_07_11.h5,28.5,28,opsin
F10_t2_2026_01_18-20_07_11.h5,29.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,30.5,45,opsin
F10_t2_2026_01_18-20_07_11.h5,31.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,32.5,32,opsin
F10_t2_2026_01_18-20_07_11.h5,33.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,34.5,32,opsin
F10_t2_2026_01_18-20_07_11.h5,35.5,24,opsin
F10_t2_2026_01_18-20_07_11.h5,36.5,43,opsin
F10_t2_2026_01_18-20_07_11.h5,37.5,6,opsin
F10_t2_2026_01_18-20_07_11.h5,38.5,39,opsin
F10_t2_2026_01_18-20_07_11.h5,39.5,58,opsin
F10_t2_2026_01_18-20_07_11.h5,40.5,68,opsin
F10_t2_2026_01_18-20_07_11.h5,41.5,46,opsin
F10_t2_2026_01_18-20_07_11.h5,42.5,8,opsin
F10_t2_2026_01_18-20_07_11.h5,43.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,44.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,45.5,39,opsin
F10_t2_2026_01_18-20_07_11.h5,46.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,47.5,32,opsin
F10_t2_2026_01_18-20_07_11.h5,48.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,49.5,10,opsin
F10_t2_2026_01_18-20_07_11.h5,50.5,28,opsin
F10_t2_2026_01_18-20_07_11.h5,51.5,27,opsin
F10_t2_2026_01_18-20_07_11.h5,52.5,29,opsin
F10_t2_2026_01_18-20_07_11.h5,53.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,54.5,30,opsin
F10_t2_2026_01_18-20_07_11.h5,55.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,56.5,38,opsin
F10_t2_2026_01_18-20_07_11.h5,57.5,29,opsin
F10_t2_2026_01_18-20_07_11.h5,58.5,89,opsin
F10_t2_2026_01_18-20_07_11.h5,59.5,78,opsin
F10_t2_2026_01_18-20_07_11.h5,60.5,46,opsin
F10_t2_2026_01_18-20_07_11.h5,61.5,33,opsin
F10_t2_2026_01_18-20_07_11.h5,62.5,32,opsin
F10_t2_2026_01_18-20_07_11.h5,63.5,51,opsin
F10_t2_2026_01_18-20_07_11.h5,64.5,100,opsin
F10_t2_2026_01_18-20_07_11.h5,65.5,79,opsin
F10_t2_2026_01_18-20_07_11.h5,66.5,29,opsin
F10_t2_2026_01_18-20_07_11.h5,67.5,85,opsin
F10_t2_2026_01_18-20_07_11.h5,68.5,50,opsin
F10_t2_2026_01_18-20_07_11.h5,69.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,70.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,71.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,72.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,73.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,74.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,75.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,76.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,77.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,78.5,24,opsin
F10_t2_2026_01_18-20_07_11.h5,79.5,7,opsin
F10_t2_2026_01_18-20_07_11.h5,80.5,27,opsin
F10_t2_2026_01_18-20_07_11.h5,81.5,19,opsin
F10_t2_2026_01_18-20_07_11.h5,82.5,7,opsin
F10_t2_2026_01_18-20_07_11.h5,83.5,55,opsin
F10_t2_2026_01_18-20_07_11.h5,84.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,85.5,44,opsin
F10_t2_2026_01_18-20_07_11.h5,86.5,27,opsin
F10_t2_2026_01_18-20_07_11.h5,87.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,88.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,89.5,73,opsin
F10_t2_2026_01_18-20_07_11.h5,90.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,91.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,92.5,39,opsin
F10_t2_2026_01_18-20_07_11.h5,93.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,94.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,95.5,0,opsin
F10_t2_2026_01_18-20_07_11.h5,96.5,33,opsin
F10_t2_2026_01_18-20_07_11.h5,97.5,16,opsin
F10_t2_2026_01_18-20_07_11.h5,98.5,5,opsin
F10_t2_2026_01_18-20_07_11.h5,99.5,50,opsin
F1_t3_2026_01_17-19_56_18.h5,0.5,16,opsin
F1_t3_2026_01_17-19_56_18.h5,1.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,2.5,4,opsin
F1_t3_2026_01_17-19_56_18.h5,3.5,23,opsin
F1_t3_2026_01_17-19_56_18.h5,4.5,46,opsin
F1_t3_2026_01_17-19_56_18.h5,5.5,9,opsin
F1_t3_2026_01_17-19_56_18.h5,6.5,3,opsin
F1_t3_2026_01_17-19_56_18.h5,7.5,10,opsin
F1_t3_2026_01_17-19_56_18.h5,8.5,28,opsin
F1_t3_2026_01_17-19_56_18.h5,9.5,33,opsin
F1_t3_2026_01_17-19_56_18.h5,10.5,10,opsin
F1_t3_2026_01_17-19_56_18.h5,11.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,12.5,72,opsin
F1_t3_2026_01_17-19_56_18.h5,13.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,14.5,5,opsin
F1_t3_2026_01_17-19_56_18.h5,15.5,28,opsin
F1_t3_2026_01_17-19_56_18.h5,16.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,17.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,18.5,51,opsin
F1_t3_2026_01_17-19_56_18.h5,19.5,13,opsin
F1_t3_2026_01_17-19_56_18.h5,20.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,21.5,7,opsin
F1_t3_2026_01_17-19_56_18.h5,22.5,9,opsin
F1_t3_2026_01_17-19_56_18.h5,23.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,24.5,17,opsin
F1_t3_2026_01_17-19_56_18.h5,25.5,71,opsin
F1_t3_2026_01_17-19_56_18.h5,26.5,4,opsin
F1_t3_2026_01_17-19_56_18.h5,27.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,28.5,47,opsin
F1_t3_2026_01_17-19_56_18.h5,29.5,7,opsin
F1_t3_2026_01_17-19_56_18.h5,30.5,25,opsin
F1_t3_2026_01_17-19_56_18.h5,31.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,32.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,33.5,5,opsin
F1_t3_2026_01_17-19_56_18.h5,34.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,35.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,36.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,37.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,38.5,62,opsin
F1_t3_2026_01_17-19_56_18.h5,39.5,27,opsin
F1_t3_2026_01_17-19_56_18.h5,40.5,15,opsin
F1_t3_2026_01_17-19_56_18.h5,41.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,42.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,43.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,44.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,45.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,46.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,47.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,48.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,49.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,50.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,51.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,52.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,53.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,54.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,55.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,56.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,57.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,58.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,59.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,60.5,39,opsin
F1_t3_2026_01_17-19_56_18.h5,61.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,62.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,63.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,64.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,65.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,66.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,67.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,68.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,69.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,70.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,71.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,72.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,73.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,74.5,2,opsin
F1_t3_2026_01_17-19_56_18.h5,75.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,76.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,77.5,26,opsin
F1_t3_2026_01_17-19_56_18.h5,78.5,58,opsin
F1_t3_2026_01_17-19_56_18.h5,79.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,80.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,81.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,82.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,83.5,4,opsin
F1_t3_2026_01_17-19_56_18.h5,84.5,0,opsin
F1_t3_2026_01_17-19_56_18.h5,85.5,66,opsin
F1_t3_2026_01_17-19_56_18.h5,86.5,22,opsin
F1_t3_2026_01_17-19_56_18.h5,87.5,4,opsin
F1_t3_2026_01_17-19_56_18.h5,88.5,2,opsin
F1_t4_2026_01_18-18_53_43.h5,0.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,1.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,2.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,3.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,4.5,2,opsin
F1_t4_2026_01_18-18_53_43.h5,5.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,6.5,45,opsin
F1_t4_2026_01_18-18_53_43.h5,7.5,8,opsin
F1_t4_2026_01_18-18_53_43.h5,8.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,9.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,10.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,11.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,12.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,13.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,14.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,15.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,16.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,17.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,18.5,2,opsin
F1_t4_2026_01_18-18_53_43.h5,19.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,20.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,21.5,53,opsin
F1_t4_2026_01_18-18_53_43.h5,22.5,24,opsin
F1_t4_2026_01_18-18_53_43.h5,23.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,24.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,25.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,26.5,53,opsin
F1_t4_2026_01_18-18_53_43.h5,27.5,27,opsin
F1_t4_2026_01_18-18_53_43.h5,28.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,29.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,30.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,31.5,27,opsin
F1_t4_2026_01_18-18_53_43.h5,32.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,33.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,34.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,35.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,36.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,37.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,38.5,7,opsin
F1_t4_2026_01_18-18_53_43.h5,39.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,40.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,41.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,42.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,43.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,44.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,45.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,46.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,47.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,48.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,49.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,50.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,51.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,52.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,53.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,54.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,55.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,56.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,57.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,58.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,59.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,60.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,61.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,62.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,63.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,64.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,65.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,66.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,67.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,68.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,69.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,70.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,71.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,72.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,73.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,74.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,75.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,76.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,77.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,78.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,79.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,80.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,81.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,82.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,83.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,84.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,85.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,86.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,87.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,88.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,89.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,90.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,91.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,92.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,93.5,0,opsin
F1_t4_2026_01_18-18_53_43.h5,94.5,63,opsin
F3_t1_2026_01_18-17_28_35.h5,0.5,21,opsin
F3_t1_2026_01_18-17_28_35.h5,1.5,5,opsin
F3_t1_2026_01_18-17_28_35.h5,2.5,23,opsin
F3_t1_2026_01_18-17_28_35.h5,3.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,4.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,5.5,3,opsin
F3_t1_2026_01_18-17_28_35.h5,6.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,7.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,8.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,9.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,10.5,18,opsin
F3_t1_2026_01_18-17_28_35.h5,11.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,12.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,13.5,6,opsin
F3_t1_2026_01_18-17_28_35.h5,14.5,57,opsin
F3_t1_2026_01_18-17_28_35.h5,15.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,16.5,53,opsin
F3_t1_2026_01_18-17_28_35.h5,17.5,24,opsin
F3_t1_2026_01_18-17_28_35.h5,18.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,19.5,73,opsin
F3_t1_2026_01_18-17_28_35.h5,20.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,21.5,62,opsin
F3_t1_2026_01_18-17_28_35.h5,22.5,65,opsin
F3_t1_2026_01_18-17_28_35.h5,23.5,42,opsin
F3_t1_2026_01_18-17_28_35.h5,24.5,23,opsin
F3_t1_2026_01_18-17_28_35.h5,25.5,78,opsin
F3_t1_2026_01_18-17_28_35.h5,26.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,27.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,28.5,43,opsin
F3_t1_2026_01_18-17_28_35.h5,29.5,11,opsin
F3_t1_2026_01_18-17_28_35.h5,30.5,57,opsin
F3_t1_2026_01_18-17_28_35.h5,31.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,32.5,55,opsin
F3_t1_2026_01_18-17_28_35.h5,33.5,11,opsin
F3_t1_2026_01_18-17_28_35.h5,34.5,44,opsin
F3_t1_2026_01_18-17_28_35.h5,35.5,49,opsin
F3_t1_2026_01_18-17_28_35.h5,36.5,3,opsin
F3_t1_2026_01_18-17_28_35.h5,37.5,65,opsin
F3_t1_2026_01_18-17_28_35.h5,38.5,61,opsin
F3_t1_2026_01_18-17_28_35.h5,39.5,58,opsin
F3_t1_2026_01_18-17_28_35.h5,40.5,22,opsin
F3_t1_2026_01_18-17_28_35.h5,41.5,70,opsin
F3_t1_2026_01_18-17_28_35.h5,42.5,100,opsin
F3_t1_2026_01_18-17_28_35.h5,43.5,20,opsin
F3_t1_2026_01_18-17_28_35.h5,44.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,45.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,46.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,47.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,48.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,49.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,50.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,51.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,52.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,53.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,54.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,55.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,56.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,57.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,58.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,59.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,60.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,61.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,62.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,63.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,64.5,58,opsin
F3_t1_2026_01_18-17_28_35.h5,65.5,6,opsin
F3_t1_2026_01_18-17_28_35.h5,66.5,45,opsin
F3_t1_2026_01_18-17_28_35.h5,67.5,15,opsin
F3_t1_2026_01_18-17_28_35.h5,68.5,27,opsin
F3_t1_2026_01_18-17_28_35.h5,69.5,23,opsin
F3_t1_2026_01_18-17_28_35.h5,70.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,71.5,68,opsin
F3_t1_2026_01_18-17_28_35.h5,72.5,0,opsin
F3_t1_2026_01_18-17_28_35.h5,73.5,51,opsin
F3_t1_2026_01_18-17_28_35.h5,74.5,20,opsin
F3_t1_2026_01_18-17_28_35.h5,75.5,24,opsin
F3_t1_2026_01_18-17_28_35.h5,76.5,33,opsin
F3_t1_2026_01_18-17_28_35.h5,77.5,12,opsin
F3_t1_2026_01_18-17_28_35.h5,78.5,59,opsin
F3_t1_2026_01_18-17_28_35.h5,79.5,35,opsin
F3_t1_2026_01_18-17_28_35.h5,80.5,32,opsin
F3_t1_2026_01_18-17_28_35.h5,81.5,37,opsin
F3_t1_2026_01_18-17_28_35.h5,82.5,19,opsin
F3_t1_2026_01_18-17_28_35.h5,83.5,70,opsin
F3_t1_2026_01_18-17_28_35.h5,84.5,3,opsin
F3_t1_2026_01_18-17_28_35.h5,85.5,59,opsin
F3_t1_2026_01_18-17_28_35.h5,86.5,34,opsin
F3_t1_2026_01_18-17_28_35.h5,87.5,23,opsin
F3_t1_2026_01_18-17_28_35.h5,88.5,49,opsin
F3_t1_2026_01_18-17_28_35.h5,89.5,5,opsin
F3_t1_2026_01_18-17_28_35.h5,90.5,52,opsin
F3_t1_2026_01_18-17_28_35.h5,91.5,24,opsin
F3_t1_2026_01_18-17_28_35.h5,92.5,28,opsin
F3_t1_2026_01_18-17_28_35.h5,93.5,3,opsin
F3_t1_2026_01_18-17_28_35.h5,94.5,44,opsin
F3_t1_2026_01_18-17_28_35.h5,95.5,34,opsin
F3_t1_2026_01_18-17_28_35.h5,96.5,25,opsin
F3_t1_2026_01_18-17_28_35.h5,97.5,40,opsin
F3_t1_2026_01_18-17_28_35.h5,98.5,2,opsin
F3_t1_2026_01_18-17_28_35.h5,99.5,56,opsin
F3_t2_2026_01_17-19_56_18.h5,0.5,59,opsin
F3_t2_2026_01_17-19_56_18.h5,1.5,57,opsin
F3_t2_2026_01_17-19_56_18.h5,2.5,39,opsin
F3_t2_2026_01_17-19_56_18.h5,3.5,45,opsin
F3_t2_2026_01_17-19_56_18.h5,4.5,27,opsin
F3_t2_2026_01_17-19_56_18.h5,5.5,57,opsin
F3_t2_2026_01_17-19_56_18.h5,6.5,21,opsin
F3_t2_2026_01_17-19_56_18.h5,7.5,48,opsin
F3_t2_2026_01_17-19_56_18.h5,8.5,3,opsin
F3_t2_2026_01_17-19_56_18.h5,9.5,66,opsin
F3_t2_2026_01_17-19_56_18.h5,10.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,11.5,56,opsin
F3_t2_2026_01_17-19_56_18.h5,12.5,29,opsin
F3_t2_2026_01_17-19_56_18.h5,13.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,14.5,62,opsin
F3_t2_2026_01_17-19_56_18.h5,15.5,7,opsin
F3_t2_2026_01_17-19_56_18.h5,16.5,56,opsin
F3_t2_2026_01_17-19_56_18.h5,17.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,18.5,16,opsin
F3_t2_2026_01_17-19_56_18.h5,19.5,53,opsin
F3_t2_2026_01_17-19_56_18.h5,20.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,21.5,57,opsin
F3_t2_2026_01_17-19_56_18.h5,22.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,23.5,81,opsin
F3_t2_2026_01_17-19_56_18.h5,24.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,25.5,30,opsin
F3_t2_2026_01_17-19_56_18.h5,26.5,43,opsin
F3_t2_2026_01_17-19_56_18.h5,27.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,28.5,77,opsin
F3_t2_2026_01_17-19_56_18.h5,29.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,30.5,5,opsin
F3_t2_2026_01_17-19_56_18.h5,31.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,32.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,33.5,66,opsin
F3_t2_2026_01_17-19_56_18.h5,34.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,35.5,26,opsin
F3_t2_2026_01_17-19_56_18.h5,36.5,55,opsin
F3_t2_2026_01_17-19_56_18.h5,37.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,38.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,39.5,0,opsin
F3_t2_2026_01_17-19_56_18.h5,40.5,40,opsin
F3_t2_2026_01_17-19_56_18.h5,41.5,19,opsin
