BoutStart (s),BoutEnd (s),BoutDuration (s),IBI (s),AverageFrequency (Hz),InstantaneousFrequencies,Threshold,Condition,Filename,Group,FishID,SourcePath
312.1176,312.3954,0.2778,0.5723999999999592,22.52252252252252,[22.52252252252252],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
317.6662,317.8458,0.1796,5.270800000000008,24.93765586034913,[24.93765586034913],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
348.8042,348.984,0.1798,30.958399999999983,28.81270297576468,"[27.700831024930746, 29.41176470588235, 29.32551319648094]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
349.1538,349.6214,0.4676,0.1698000000000092,27.47252747252747,[27.47252747252747],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
349.9362,350.1436,0.2074,0.3147999999999911,24.39451574397697,"[29.32551319648094, 21.27659574468085, 25.0, 14.005602240896357, 26.246719160104984, 29.32551319648094, 24.509803921568626, 24.57002457002457, 23.364485981308412, 24.875621890547265, 25.839793281653748]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
350.3916,350.484,0.0924,0.2479999999999904,24.8438266553948,"[22.52252252252252, 28.011204481792713, 25.25252525252525, 26.38522427440633, 28.653295128939828, 22.573363431151243, 29.069767441860463, 26.666666666666668, 29.498525073746315, 13.037809647979138, 21.367521367521366, 22.831050228310502, 27.100271002710027]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
350.8252,351.0324,0.2072,0.3412000000000148,25.426924465380925,"[23.696682464454977, 24.03846153846154, 31.545741324921135, 23.64066193853428, 24.213075060532685]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
351.8006,351.9894,0.1888,0.7681999999999789,22.067103119141183,"[21.367521367521366, 21.73913043478261, 13.157894736842106, 25.25252525252525, 28.81844380403458]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
352.2604,352.3596,0.0992,0.271000000000015,30.106338316129225,"[28.901734104046245, 27.100271002710027, 26.38522427440633, 32.78688524590164, 28.169014084507044, 21.321961620469086, 25.44529262086514, 33.898305084745765, 46.948356807511736]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
352.7508,352.8506,0.0998,0.3912000000000262,39.14599668523746,"[44.84304932735426, 39.0625, 38.314176245210724, 34.36426116838488]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
353.2604,353.2802,0.0198,0.4098000000000183,35.83920666367118,"[34.72222222222222, 37.87878787878788, 37.3134328358209, 37.735849056603776, 31.545741324921135]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
353.5642,353.8248,0.2606,0.2840000000000486,34.76137222143612,"[38.46153846153846, 34.96503496503497, 31.948881789137378, 33.67003367003367]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
362.2214,362.4614,0.24,8.396600000000035,25.32257755057159,"[27.47252747252747, 28.81844380403458, 24.752475247524753, 9.389671361502348, 33.333333333333336, 28.169014084507044]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
364.3286,365.0526,0.724,1.8671999999999684,31.53131636690945,"[38.314176245210724, 34.48275862068965, 31.25, 31.25, 28.08988764044944, 27.77777777777778, 31.055900621118013, 30.030030030030026]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
365.3194,365.3778,0.0584,0.2667999999999892,25.60799324792671,"[27.62430939226519, 23.255813953488374, 27.397260273972606, 24.154589371980677]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
365.8456,365.8678,0.0222,0.4678000000000111,33.60710198548679,"[25.38071065989848, 18.181818181818183, 19.083969465648853, 28.98550724637681, 60.6060606060606, 54.6448087431694, 38.75968992248062, 34.84320557491289, 36.36363636363637, 39.8406374501992, 30.211480362537767, 31.948881789137378, 28.98550724637681, 30.12048192771084, 31.746031746031747, 28.011204481792713]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
366.1528,366.2052,0.0524,0.285000000000025,26.050366974451396,"[29.498525073746315, 28.73563218390805, 28.653295128939828, 34.72222222222222, 14.265335235378032, 28.49002849002849, 13.698630136986303, 27.17391304347826, 27.62430939226519, 26.7379679144385, 26.954177897574123]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
367.1824,367.2426,0.0602,0.977199999999982,25.55822597691344,"[22.573363431151243, 26.80965147453083, 27.77777777777778, 27.247956403269754, 26.7379679144385, 21.691973969631235, 24.154589371980677, 27.47252747252747]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
367.7504,368.1352,0.3848,0.5078000000000316,24.814130724873618,"[25.188916876574307, 20.618556701030926, 24.449877750611247, 24.752475247524753, 29.069767441860463, 27.247956403269754, 22.371364653243848]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
477.5514,478.029,0.4776,109.4162,22.43000333709398,"[13.986013986013987, 27.397260273972606, 25.906735751295336]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
478.2856,478.7848,0.4992,0.2565999999999917,22.53747193654433,"[11.641443538998836, 27.3224043715847, 28.57142857142857, 28.49002849002849, 25.25252525252525, 13.94700139470014]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
482.5948,482.8268,0.232,3.8100000000000014,24.86031751294996,"[24.57002457002457, 25.188916876574307, 23.64066193853428, 26.041666666666668]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
483.1578,483.5982,0.4404,0.3310000000000173,34.31710544421566,"[31.446540880503143, 32.89473684210526, 38.61003861003861]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
483.809,484.1756,0.3666,0.2108000000000061,23.977906998089065,"[26.666666666666668, 10.683760683760683, 34.129692832764505, 19.37984496124031, 24.271844660194173, 28.73563218390805]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
484.3388,484.4822,0.1434,0.1632000000000175,25.063943081292717,"[13.793103448275863, 27.700831024930746, 25.06265664160401, 25.510204081632654, 28.328611898016998, 25.641025641025642, 26.38522427440633, 28.08988764044944]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
484.6628,484.857,0.1942,0.1806000000000267,34.73168951686392,"[25.706940874035993, 33.557046979865774, 12.453300124533001, 43.29004329004329, 47.39336492890995, 42.5531914893617, 38.167938931297705]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
485.0684,485.2686,0.2002,0.2113999999999691,31.3647837770182,"[44.052863436123346, 32.89473684210526, 29.41176470588235, 25.77319587628866, 24.691358024691358]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
485.549,485.7964,0.2474,0.280399999999986,22.719804369922542,"[12.87001287001287, 28.011204481792713, 26.17801047120419, 26.525198938992045, 25.0, 12.919896640826874, 24.93765586034913, 25.31645569620253]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
486.1036,486.4104,0.3068,0.3071999999999661,21.508289469657356,"[26.881720430107528, 13.123359580052492, 23.20185614849188, 26.666666666666668, 17.6678445229682]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
507.2214,507.422,0.2006,20.811000000000035,25.94841594424779,"[24.57002457002457, 26.041666666666668, 25.77319587628866, 25.125628140703515, 27.932960893854748, 30.12048192771084, 26.881720430107528, 21.14164904862579]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
543.946,544.5662,0.6202,36.524,30.88856439354013,"[30.674846625766875, 38.75968992248062, 31.847133757961785, 26.595744680851062, 28.73563218390805, 32.57328990228013, 29.673590504451038, 28.248587570621467]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
544.784,545.219,0.435,0.2178000000000111,27.884316476714748,"[31.347962382445143, 30.581039755351682, 30.487804878048777, 19.120458891013385]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
545.459,545.797,0.338,0.2399999999998954,25.80582456046068,"[29.850746268656714, 30.959752321981423, 24.691358024691358, 34.96503496503497, 27.17391304347826, 28.08988764044944, 28.57142857142857, 31.545741324921135, 31.645569620253163, 19.9203187250996, 21.367521367521366, 13.089005235602095, 13.60544217687075]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
546.2342,546.5784,0.3442,0.4371999999999616,27.67107127111096,"[28.81844380403458, 34.72222222222222, 30.959752321981423, 26.38522427440633, 28.49002849002849, 28.328611898016998, 25.31645569620253, 27.855153203342617, 28.98550724637681, 27.47252747252747, 13.58695652173913, 25.31645569620253, 27.3224043715847, 23.980815347721823, 29.58579881656805, 27.247956403269754, 26.80965147453083, 25.57544757033248, 28.328611898016998, 29.239766081871345, 36.76470588235294]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
547.0038,547.1408,0.137,0.4253999999999678,30.335106623529448,"[34.602076124567475, 33.78378378378378, 27.397260273972606, 29.850746268656714, 26.041666666666668]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
547.4716,547.7048,0.2332,0.3307999999999538,26.919119458574265,"[26.7379679144385, 27.100271002710027]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
548.0906,548.3066,0.216,0.3858000000000174,20.429520429520423,"[22.52252252252252, 25.25252525252525, 13.513513513513514]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
548.5594,548.6982,0.1388,0.2527999999999792,26.78659408851486,"[26.455026455026456, 29.15451895043732, 27.027027027027028, 24.509803921568626]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
551.0458,551.3064,0.2606,2.347599999999943,26.36822718816837,"[25.38071065989848, 27.17391304347826, 29.069767441860463, 25.706940874035993, 24.509803921568626]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
551.5296,551.8912,0.3616,0.2231999999999061,23.940612100812377,"[25.188916876574307, 24.57002457002457, 12.77139208173691, 27.932960893854748, 29.239766081871345]",0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
555.883,556.1958,0.3128,3.991800000000012,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
569.3198,569.5946,0.2748,13.124000000000024,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
622.0944,622.4764,0.382,52.49979999999994,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
623.08,623.2922,0.2122,0.6036000000000286,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
623.5706,623.7986,0.228,0.2784000000000333,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
623.9684,624.215,0.2466,0.1698000000000092,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
624.5568,624.7196,0.1628,0.341799999999921,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
624.9824,625.5028,0.5204,0.2627999999999701,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
659.5344,660.2648,0.7304,34.031600000000026,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
660.4308,660.6282,0.1974,0.1659999999999399,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
660.9068,661.0284,0.1216,0.2785999999999831,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
661.3394,661.5046,0.1652,0.3109999999999218,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
661.7592,661.9202,0.161,0.2545999999999822,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
662.6272,662.8458,0.2186,0.7069999999999936,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
663.347,663.7702,0.4232,0.5011999999999261,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
664.2278,664.2898,0.062,0.4575999999999567,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
664.6276,664.7572,0.1296,0.3378000000000156,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
665.097,665.6218,0.5248,0.3397999999999683,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
666.3324,666.5616,0.2292,0.7105999999999995,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
667.3084,667.7392,0.4308,0.7468000000000075,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
667.9886,668.1788,0.1902,0.2494000000000369,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
668.6192,668.8608,0.2416,0.4403999999999541,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
669.119,669.2202,0.1012,0.258199999999988,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
669.4272,669.5602,0.133,0.2069999999999936,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
670.0812,670.307,0.2258,0.5209999999999582,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
670.7188,670.8538,0.135,0.4117999999999711,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
671.2384,671.4914,0.253,0.3845999999999776,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
671.7546,671.8518,0.0972,0.2631999999999834,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
672.1536,672.2574,0.1038,0.3017999999999574,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
672.6842,672.8948,0.2106,0.4268000000000711,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
673.107,673.1626,0.0556,0.2121999999999388,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
725.1956,725.8532,0.6576,52.033000000000015,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
726.0204,726.2706,0.2502,0.1671999999999798,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
726.5586,727.0344,0.4758,0.2880000000000109,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
732.4336,732.6578,0.2242,5.399199999999951,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
732.893,733.0782,0.1852,0.2352000000000771,,[],0.09133149,opsin,23n30003.abf,3s_opsin,output_23n30003,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23n30003\bout_parameters.csv
