Time (s),Area Above Baseline (mV·s),Group,Trial_ID
191.2,-12.37426819,Control,100624_F1_C1_t2
191.4,-12.34350632,Control,100624_F1_C1_t2
191.6,-12.28401169,Control,100624_F1_C1_t2
191.8,-12.38764648,Control,100624_F1_C1_t2
192,-12.35746536,Control,100624_F1_C1_t2
192.2,-12.33240799,Control,100624_F1_C1_t2
192.4,-12.33045029,Control,100624_F1_C1_t2
192.6,-12.34245514,Control,100624_F1_C1_t2
192.8,-12.29699509,Control,100624_F1_C1_t2
193,-12.31308533,Control,100624_F1_C1_t2
193.2,-10.80824722,Control,100624_F1_C1_t2
193.4,-9.435238647,Control,100624_F1_C1_t2
193.6,-10.01540207,Control,100624_F1_C1_t2
193.8,-10.66126556,Control,100624_F1_C1_t2
194,-11.35342178,Control,100624_F1_C1_t2
194.2,-12.00605774,Control,100624_F1_C1_t2
194.4,-12.25860687,Control,100624_F1_C1_t2
194.6,-12.27428482,Control,100624_F1_C1_t2
194.8,-12.29432709,Control,100624_F1_C1_t2
195,-12.30435242,Control,100624_F1_C1_t2
195.2,-12.27990433,Control,100624_F1_C1_t2
195.4,-12.26364639,Control,100624_F1_C1_t2
195.6,-12.27848099,Control,100624_F1_C1_t2
195.8,-12.26159714,Control,100624_F1_C1_t2
196,-12.27985718,Control,100624_F1_C1_t2
196.2,-11.31867905,Control,100624_F1_C1_t2
196.4,-11.3296402,Control,100624_F1_C1_t2
196.6,-11.96208923,Control,100624_F1_C1_t2
196.8,-12.1456134,Control,100624_F1_C1_t2
197,-12.22326477,Control,100624_F1_C1_t2
197.2,-12.1242334,Control,100624_F1_C1_t2
197.4,-12.17905243,Control,100624_F1_C1_t2
197.6,-12.15808823,Control,100624_F1_C1_t2
197.8,-12.18811966,Control,100624_F1_C1_t2
198,-11.98353439,Control,100624_F1_C1_t2
198.2,-11.78923004,Control,100624_F1_C1_t2
198.4,-11.99760498,Control,100624_F1_C1_t2
198.6,-12.05289246,Control,100624_F1_C1_t2
198.8,-12.10251862,Control,100624_F1_C1_t2
199,-12.05927765,Control,100624_F1_C1_t2
199.2,-12.03841248,Control,100624_F1_C1_t2
199.4,-12.1738356,Control,100624_F1_C1_t2
199.6,-12.13293823,Control,100624_F1_C1_t2
199.8,-12.16950378,Control,100624_F1_C1_t2
200,-12.07297287,Control,100624_F1_C1_t2
200.2,-12.17292648,Control,100624_F1_C1_t2
200.4,-12.0542482,Control,100624_F1_C1_t2
200.6,-12.10177414,Control,100624_F1_C1_t2
200.8,-12.06564529,Control,100624_F1_C1_t2
201,-11.96439102,Control,100624_F1_C1_t2
201.2,-11.96601334,Control,100624_F1_C1_t2
201.4,-12.09815994,Control,100624_F1_C1_t2
201.6,-12.1087677,Control,100624_F1_C1_t2
201.8,-12.07953247,Control,100624_F1_C1_t2
202,-12.11173309,Control,100624_F1_C1_t2
202.2,-12.12377808,Control,100624_F1_C1_t2
202.4,-12.12785294,Control,100624_F1_C1_t2
202.6,-12.09179794,Control,100624_F1_C1_t2
202.8,-12.13442261,Control,100624_F1_C1_t2
203,-11.50396454,Control,100624_F1_C1_t2
203.2,-11.22715958,Control,100624_F1_C1_t2
203.4,-11.53453766,Control,100624_F1_C1_t2
203.6,-11.89378525,Control,100624_F1_C1_t2
203.8,-11.93247101,Control,100624_F1_C1_t2
204,-12.120242,Control,100624_F1_C1_t2
204.2,-12.22724319,Control,100624_F1_C1_t2
204.4,-12.20037979,Control,100624_F1_C1_t2
204.6,-12.18342865,Control,100624_F1_C1_t2
204.8,-12.10057953,Control,100624_F1_C1_t2
205,-12.08090088,Control,100624_F1_C1_t2
205.2,-12.11827133,Control,100624_F1_C1_t2
205.4,-12.05824905,Control,100624_F1_C1_t2
205.6,-12.0278363,Control,100624_F1_C1_t2
205.8,-12.10866928,Control,100624_F1_C1_t2
206,-11.95379913,Control,100624_F1_C1_t2
206.2,-12.18828491,Control,100624_F1_C1_t2
206.4,-12.18834488,Control,100624_F1_C1_t2
206.6,-12.19974792,Control,100624_F1_C1_t2
206.8,-12.16605148,Control,100624_F1_C1_t2
207,-11.90567047,Control,100624_F1_C1_t2
207.2,-12.14505188,Control,100624_F1_C1_t2
207.4,-12.2046843,Control,100624_F1_C1_t2
207.6,-12.18287674,Control,100624_F1_C1_t2
207.8,-12.04784988,Control,100624_F1_C1_t2
208,-12.12388153,Control,100624_F1_C1_t2
208.2,-12.12258682,Control,100624_F1_C1_t2
208.4,-11.77142471,Control,100624_F1_C1_t2
208.6,-10.92217133,Control,100624_F1_C1_t2
208.8,-8.750009155,Control,100624_F1_C1_t2
209,-7.899176636,Control,100624_F1_C1_t2
209.2,-8.434314575,Control,100624_F1_C1_t2
209.4,-9.307426605,Control,100624_F1_C1_t2
209.6,-10.11557831,Control,100624_F1_C1_t2
0,-12.04039444,Control,100624_F2_C1_t2
0.2,-11.40739243,Control,100624_F2_C1_t2
0.4,-10.40002182,Control,100624_F2_C1_t2
0.6,-11.20272003,Control,100624_F2_C1_t2
0.8,-11.84759262,Control,100624_F2_C1_t2
1,-12.10506119,Control,100624_F2_C1_t2
1.2,-12.13922104,Control,100624_F2_C1_t2
1.4,-12.12668686,Control,100624_F2_C1_t2
1.6,-12.15486252,Control,100624_F2_C1_t2
1.8,-12.13269791,Control,100624_F2_C1_t2
2,-12.12948975,Control,100624_F2_C1_t2
2.2,-12.10661652,Control,100624_F2_C1_t2
2.4,-12.1376796,Control,100624_F2_C1_t2
2.6,-12.12839294,Control,100624_F2_C1_t2
2.8,-12.10402527,Control,100624_F2_C1_t2
3,-12.1154126,Control,100624_F2_C1_t2
3.2,-12.11939362,Control,100624_F2_C1_t2
3.4,-12.12284164,Control,100624_F2_C1_t2
3.6,-12.09141525,Control,100624_F2_C1_t2
3.8,-11.58160645,Control,100624_F2_C1_t2
4,-10.23734299,Control,100624_F2_C1_t2
4.2,-11.00838806,Control,100624_F2_C1_t2
4.4,-11.48294205,Control,100624_F2_C1_t2
4.6,-12.01184372,Control,100624_F2_C1_t2
4.8,-12.15568024,Control,100624_F2_C1_t2
5,-12.17478119,Control,100624_F2_C1_t2
5.2,-12.15754837,Control,100624_F2_C1_t2
5.4,-12.15588547,Control,100624_F2_C1_t2
5.6,-12.18088043,Control,100624_F2_C1_t2
5.8,-12.15591248,Control,100624_F2_C1_t2
6,-12.13601852,Control,100624_F2_C1_t2
6.2,-12.11967026,Control,100624_F2_C1_t2
6.4,-12.13267883,Control,100624_F2_C1_t2
6.6,-12.08538605,Control,100624_F2_C1_t2
6.8,-12.11602463,Control,100624_F2_C1_t2
7,-12.03845001,Control,100624_F2_C1_t2
7.2,-11.24559143,Control,100624_F2_C1_t2
7.4,-10.45284683,Control,100624_F2_C1_t2
7.6,-11.17182297,Control,100624_F2_C1_t2
7.8,-11.50319168,Control,100624_F2_C1_t2
8,-11.93555084,Control,100624_F2_C1_t2
8.2,-12.1409964,Control,100624_F2_C1_t2
8.4,-12.16542282,Control,100624_F2_C1_t2
8.6,-12.14211731,Control,100624_F2_C1_t2
8.8,-12.14347565,Control,100624_F2_C1_t2
9,-12.13358032,Control,100624_F2_C1_t2
9.2,-12.09250717,Control,100624_F2_C1_t2
9.4,-12.10260483,Control,100624_F2_C1_t2
9.6,-12.09002136,Control,100624_F2_C1_t2
9.8,-12.06777863,Control,100624_F2_C1_t2
10,-11.99081223,Control,100624_F2_C1_t2
10.2,-11.5580481,Control,100624_F2_C1_t2
10.4,-10.40630753,Control,100624_F2_C1_t2
10.6,-11.19700226,Control,100624_F2_C1_t2
10.8,-11.62144958,Control,100624_F2_C1_t2
11,-12.07628784,Control,100624_F2_C1_t2
11.2,-12.14585495,Control,100624_F2_C1_t2
11.4,-12.14474548,Control,100624_F2_C1_t2
11.6,-12.14491776,Control,100624_F2_C1_t2
11.8,-12.15524796,Control,100624_F2_C1_t2
12,-12.14449905,Control,100624_F2_C1_t2
12.2,-12.13375854,Control,100624_F2_C1_t2
12.4,-12.14898224,Control,100624_F2_C1_t2
12.6,-12.13847641,Control,100624_F2_C1_t2
12.8,-12.12151276,Control,100624_F2_C1_t2
13,-11.93439316,Control,100624_F2_C1_t2
13.2,-10.90884628,Control,100624_F2_C1_t2
13.4,-10.95521896,Control,100624_F2_C1_t2
13.6,-11.44315659,Control,100624_F2_C1_t2
13.8,-11.60983658,Control,100624_F2_C1_t2
14,-11.91943741,Control,100624_F2_C1_t2
14.2,-12.18149567,Control,100624_F2_C1_t2
14.4,-12.15115417,Control,100624_F2_C1_t2
14.6,-12.15567154,Control,100624_F2_C1_t2
14.8,-12.13969116,Control,100624_F2_C1_t2
15,-12.09442886,Control,100624_F2_C1_t2
15.2,-12.07864029,Control,100624_F2_C1_t2
15.4,-12.07167801,Control,100624_F2_C1_t2
15.6,-12.03314682,Control,100624_F2_C1_t2
15.8,-12.05257996,Control,100624_F2_C1_t2
16,-12.0677417,Control,100624_F2_C1_t2
16.2,-12.08655792,Control,100624_F2_C1_t2
16.4,-12.07683334,Control,100624_F2_C1_t2
16.6,-12.07427765,Control,100624_F2_C1_t2
16.8,-12.09668137,Control,100624_F2_C1_t2
17,-12.05883911,Control,100624_F2_C1_t2
17.2,-11.05160828,Control,100624_F2_C1_t2
17.4,-10.32624374,Control,100624_F2_C1_t2
17.6,-11.2126384,Control,100624_F2_C1_t2
17.8,-11.8331218,Control,100624_F2_C1_t2
18,-12.12887466,Control,100624_F2_C1_t2
18.2,-12.16163879,Control,100624_F2_C1_t2
18.4,-12.17306946,Control,100624_F2_C1_t2
18.6,-12.16796494,Control,100624_F2_C1_t2
18.8,-12.14843246,Control,100624_F2_C1_t2
19,-12.14847015,Control,100624_F2_C1_t2
19.2,-12.14889557,Control,100624_F2_C1_t2
19.4,-12.10559631,Control,100624_F2_C1_t2
19.6,-12.10739899,Control,100624_F2_C1_t2
19.8,-12.07976135,Control,100624_F2_C1_t2
20,-12.10468002,Control,100624_F2_C1_t2
20.2,-12.17492691,Control,100624_F2_C1_t2
20.4,-12.0855722,Control,100624_F2_C1_t2
20.6,-12.10872513,Control,100624_F2_C1_t2
20.8,-12.02887405,Control,100624_F2_C1_t2
21,-11.52733597,Control,100624_F2_C1_t2
21.2,-10.38027863,Control,100624_F2_C1_t2
21.4,-11.07839203,Control,100624_F2_C1_t2
21.6,-11.56129715,Control,100624_F2_C1_t2
21.8,-12.07209518,Control,100624_F2_C1_t2
22,-12.17024887,Control,100624_F2_C1_t2
22.2,-12.14406281,Control,100624_F2_C1_t2
22.4,-12.15978806,Control,100624_F2_C1_t2
22.6,-12.14057663,Control,100624_F2_C1_t2
22.8,-12.13950089,Control,100624_F2_C1_t2
23,-12.12957977,Control,100624_F2_C1_t2
23.2,-12.11370789,Control,100624_F2_C1_t2
23.4,-12.13332916,Control,100624_F2_C1_t2
23.6,-12.11259979,Control,100624_F2_C1_t2
23.8,-12.05131088,Control,100624_F2_C1_t2
24,-11.61459229,Control,100624_F2_C1_t2
24.2,-11.38345398,Control,100624_F2_C1_t2
24.4,-11.39523376,Control,100624_F2_C1_t2
24.6,-11.50250748,Control,100624_F2_C1_t2
24.8,-11.5010524,Control,100624_F2_C1_t2
25,-11.28205719,Control,100624_F2_C1_t2
25.2,-10.40182556,Control,100624_F2_C1_t2
25.4,-11.21072281,Control,100624_F2_C1_t2
25.6,-11.91831329,Control,100624_F2_C1_t2
25.8,-12.13857117,Control,100624_F2_C1_t2
26,-12.17170425,Control,100624_F2_C1_t2
26.2,-12.19315079,Control,100624_F2_C1_t2
26.4,-12.15903534,Control,100624_F2_C1_t2
26.6,-12.14194366,Control,100624_F2_C1_t2
26.8,-12.14850357,Control,100624_F2_C1_t2
27,-12.13617142,Control,100624_F2_C1_t2
27.2,-12.16426132,Control,100624_F2_C1_t2
27.4,-12.13441345,Control,100624_F2_C1_t2
27.6,-12.05093582,Control,100624_F2_C1_t2
27.8,-12.03695374,Control,100624_F2_C1_t2
28,-12.0187468,Control,100624_F2_C1_t2
28.2,-12.05339828,Control,100624_F2_C1_t2
28.4,-12.11831955,Control,100624_F2_C1_t2
28.6,-12.11874222,Control,100624_F2_C1_t2
28.8,-12.12415863,Control,100624_F2_C1_t2
29,-12.1364859,Control,100624_F2_C1_t2
29.2,-12.12797531,Control,100624_F2_C1_t2
29.4,-12.10816986,Control,100624_F2_C1_t2
29.6,-12.03663742,Control,100624_F2_C1_t2
29.8,-11.05505539,Control,100624_F2_C1_t2
30,-10.60873779,Control,100624_F2_C1_t2
30.2,-11.32548645,Control,100624_F2_C1_t2
30.4,-11.51942169,Control,100624_F2_C1_t2
30.6,-11.92221542,Control,100624_F2_C1_t2
30.8,-12.15855133,Control,100624_F2_C1_t2
31,-12.17628204,Control,100624_F2_C1_t2
31.2,-12.15222885,Control,100624_F2_C1_t2
31.4,-12.13708572,Control,100624_F2_C1_t2
31.6,-12.14298386,Control,100624_F2_C1_t2
31.8,-12.11981964,Control,100624_F2_C1_t2
32,-12.11318146,Control,100624_F2_C1_t2
32.2,-12.09143204,Control,100624_F2_C1_t2
32.4,-12.0959082,Control,100624_F2_C1_t2
32.6,-12.10092514,Control,100624_F2_C1_t2
32.8,-12.074496,Control,100624_F2_C1_t2
33,-11.98707535,Control,100624_F2_C1_t2
33.2,-11.0517189,Control,100624_F2_C1_t2
33.4,-10.58204132,Control,100624_F2_C1_t2
33.6,-11.27096451,Control,100624_F2_C1_t2
33.8,-11.57141922,Control,100624_F2_C1_t2
34,-12.06072388,Control,100624_F2_C1_t2
34.2,-12.14512863,Control,100624_F2_C1_t2
34.4,-12.13677612,Control,100624_F2_C1_t2
34.6,-12.11930145,Control,100624_F2_C1_t2
34.8,-12.12225586,Control,100624_F2_C1_t2
35,-12.09589142,Control,100624_F2_C1_t2
35.2,-12.10102356,Control,100624_F2_C1_t2
35.4,-12.09541641,Control,100624_F2_C1_t2
35.6,-12.08953873,Control,100624_F2_C1_t2
35.8,-12.08188202,Control,100624_F2_C1_t2
36,-12.07712311,Control,100624_F2_C1_t2
36.2,-11.98073761,Control,100624_F2_C1_t2
36.4,-11.10030579,Control,100624_F2_C1_t2
36.6,-10.66310135,Control,100624_F2_C1_t2
36.8,-11.31491089,Control,100624_F2_C1_t2
37,-11.5698027,Control,100624_F2_C1_t2
37.2,-12.02802567,Control,100624_F2_C1_t2
37.4,-12.10823242,Control,100624_F2_C1_t2
37.6,-12.11080383,Control,100624_F2_C1_t2
37.8,-12.10874512,Control,100624_F2_C1_t2
38,-12.10253159,Control,100624_F2_C1_t2
38.2,-12.08698196,Control,100624_F2_C1_t2
38.4,-12.08551437,Control,100624_F2_C1_t2
38.6,-12.09140442,Control,100624_F2_C1_t2
38.8,-12.07526184,Control,100624_F2_C1_t2
39,-12.0624472,Control,100624_F2_C1_t2
39.2,-12.05560593,Control,100624_F2_C1_t2
39.4,-12.04075043,Control,100624_F2_C1_t2
39.6,-11.55575134,Control,100624_F2_C1_t2
39.8,-10.43468399,Control,100624_F2_C1_t2
40,-11.01413467,Control,100624_F2_C1_t2
40.2,-11.5070636,Control,100624_F2_C1_t2
40.4,-11.77788345,Control,100624_F2_C1_t2
40.6,-12.12228149,Control,100624_F2_C1_t2
40.8,-12.13367676,Control,100624_F2_C1_t2
41,-12.1264299,Control,100624_F2_C1_t2
41.2,-12.13278549,Control,100624_F2_C1_t2
41.4,-12.10778275,Control,100624_F2_C1_t2
41.6,-12.09956467,Control,100624_F2_C1_t2
41.8,-12.10825485,Control,100624_F2_C1_t2
42,-12.09029694,Control,100624_F2_C1_t2
42.2,-12.07192398,Control,100624_F2_C1_t2
42.4,-12.06395584,Control,100624_F2_C1_t2
42.6,-12.07183914,Control,100624_F2_C1_t2
42.8,-12.06737701,Control,100624_F2_C1_t2
43,-12.06614639,Control,100624_F2_C1_t2
43.2,-12.04421524,Control,100624_F2_C1_t2
43.4,-12.05334473,Control,100624_F2_C1_t2
43.6,-12.00120621,Control,100624_F2_C1_t2
43.8,-11.20844406,Control,100624_F2_C1_t2
44,-10.11787857,Control,100624_F2_C1_t2
44.2,-11.0298056,Control,100624_F2_C1_t2
44.4,-11.47626328,Control,100624_F2_C1_t2
44.6,-12.03144104,Control,100624_F2_C1_t2
44.8,-12.12297363,Control,100624_F2_C1_t2
45,-12.15491013,Control,100624_F2_C1_t2
45.2,-12.15250778,Control,100624_F2_C1_t2
45.4,-12.13927475,Control,100624_F2_C1_t2
45.6,-12.15344528,Control,100624_F2_C1_t2
45.8,-12.14805908,Control,100624_F2_C1_t2
46,-12.14680023,Control,100624_F2_C1_t2
46.2,-12.13576065,Control,100624_F2_C1_t2
46.4,-12.12174652,Control,100624_F2_C1_t2
46.6,-12.10522171,Control,100624_F2_C1_t2
46.8,-12.11152695,Control,100624_F2_C1_t2
47,-12.1089595,Control,100624_F2_C1_t2
47.2,-12.08028793,Control,100624_F2_C1_t2
47.4,-11.9749411,Control,100624_F2_C1_t2
47.6,-10.59309845,Control,100624_F2_C1_t2
47.8,-10.63805267,Control,100624_F2_C1_t2
48,-11.40551041,Control,100624_F2_C1_t2
48.2,-12.01594879,Control,100624_F2_C1_t2
48.4,-12.16387909,Control,100624_F2_C1_t2
48.6,-12.1683609,Control,100624_F2_C1_t2
48.8,-12.15934189,Control,100624_F2_C1_t2
49,-12.15227753,Control,100624_F2_C1_t2
49.2,-12.1403595,Control,100624_F2_C1_t2
49.4,-12.14244415,Control,100624_F2_C1_t2
49.6,-12.1428334,Control,100624_F2_C1_t2
49.8,-12.13785187,Control,100624_F2_C1_t2
50,-12.11336212,Control,100624_F2_C1_t2
50.2,-12.15352646,Control,100624_F2_C1_t2
50.4,-12.09034332,Control,100624_F2_C1_t2
50.6,-12.09552063,Control,100624_F2_C1_t2
50.8,-11.77570618,Control,100624_F2_C1_t2
51,-10.54578308,Control,100624_F2_C1_t2
51.2,-10.76527191,Control,100624_F2_C1_t2
51.4,-11.31692993,Control,100624_F2_C1_t2
51.6,-11.60920929,Control,100624_F2_C1_t2
51.8,-12.08491165,Control,100624_F2_C1_t2
52,-12.16742081,Control,100624_F2_C1_t2
52.2,-12.15809204,Control,100624_F2_C1_t2
52.4,-12.16172073,Control,100624_F2_C1_t2
52.6,-12.13028122,Control,100624_F2_C1_t2
52.8,-12.16507889,Control,100624_F2_C1_t2
53,-12.13733856,Control,100624_F2_C1_t2
53.2,-12.11048553,Control,100624_F2_C1_t2
53.4,-12.09378601,Control,100624_F2_C1_t2
53.6,-12.09642685,Control,100624_F2_C1_t2
53.8,-12.00786041,Control,100624_F2_C1_t2
54,-12.03516266,Control,100624_F2_C1_t2
54.2,-12.05419144,Control,100624_F2_C1_t2
54.4,-12.07021851,Control,100624_F2_C1_t2
54.6,-12.09542679,Control,100624_F2_C1_t2
54.8,-12.08499069,Control,100624_F2_C1_t2
55,-12.08173279,Control,100624_F2_C1_t2
55.2,-12.09079285,Control,100624_F2_C1_t2
55.4,-11.96840561,Control,100624_F2_C1_t2
55.6,-10.51544785,Control,100624_F2_C1_t2
55.8,-10.73391953,Control,100624_F2_C1_t2
56,-11.38272003,Control,100624_F2_C1_t2
56.2,-11.8275795,Control,100624_F2_C1_t2
56.4,-12.14181793,Control,100624_F2_C1_t2
56.6,-12.17568497,Control,100624_F2_C1_t2
56.8,-12.18693497,Control,100624_F2_C1_t2
57,-12.15650681,Control,100624_F2_C1_t2
57.2,-12.14280548,Control,100624_F2_C1_t2
57.4,-12.11644562,Control,100624_F2_C1_t2
57.6,-12.12229416,Control,100624_F2_C1_t2
57.8,-12.10730209,Control,100624_F2_C1_t2
58,-12.11017288,Control,100624_F2_C1_t2
58.2,-12.12405991,Control,100624_F2_C1_t2
58.4,-12.10354614,Control,100624_F2_C1_t2
58.6,-12.04189423,Control,100624_F2_C1_t2
58.8,-11.60585464,Control,100624_F2_C1_t2
59,-10.80815842,Control,100624_F2_C1_t2
59.2,-10.67216171,Control,100624_F2_C1_t2
59.4,-11.37401123,Control,100624_F2_C1_t2
59.6,-11.61891449,Control,100624_F2_C1_t2
59.8,-12.06051514,Control,100624_F2_C1_t2
60,-12.14261429,Control,100624_F2_C1_t2
60.2,-12.22740311,Control,100624_F2_C1_t2
60.4,-12.14096481,Control,100624_F2_C1_t2
60.6,-12.14273636,Control,100624_F2_C1_t2
60.8,-12.12282639,Control,100624_F2_C1_t2
61,-12.11324707,Control,100624_F2_C1_t2
61.2,-12.09793854,Control,100624_F2_C1_t2
61.4,-12.11268738,Control,100624_F2_C1_t2
61.6,-12.07667908,Control,100624_F2_C1_t2
61.8,-11.77405624,Control,100624_F2_C1_t2
62,-11.19534622,Control,100624_F2_C1_t2
62.2,-10.6607692,Control,100624_F2_C1_t2
62.4,-11.22845337,Control,100624_F2_C1_t2
62.6,-11.47311127,Control,100624_F2_C1_t2
62.8,-11.5195015,Control,100624_F2_C1_t2
63,-11.73523651,Control,100624_F2_C1_t2
63.2,-12.10580063,Control,100624_F2_C1_t2
63.4,-12.14178833,Control,100624_F2_C1_t2
63.6,-12.15150101,Control,100624_F2_C1_t2
63.8,-12.11050873,Control,100624_F2_C1_t2
64,-12.12136337,Control,100624_F2_C1_t2
64.2,-12.09436371,Control,100624_F2_C1_t2
64.4,-12.08454269,Control,100624_F2_C1_t2
64.6,-11.88697952,Control,100624_F2_C1_t2
64.8,-10.36123047,Control,100624_F2_C1_t2
65,-11.02242157,Control,100624_F2_C1_t2
65.2,-11.42468323,Control,100624_F2_C1_t2
65.4,-11.70532608,Control,100624_F2_C1_t2
65.6,-12.09569733,Control,100624_F2_C1_t2
65.8,-12.12260406,Control,100624_F2_C1_t2
66,-12.11596069,Control,100624_F2_C1_t2
66.2,-12.11568481,Control,100624_F2_C1_t2
66.4,-12.1128212,Control,100624_F2_C1_t2
66.6,-12.10435883,Control,100624_F2_C1_t2
66.8,-12.08563339,Control,100624_F2_C1_t2
67,-12.05570465,Control,100624_F2_C1_t2
67.2,-12.08868103,Control,100624_F2_C1_t2
67.4,-12.08680298,Control,100624_F2_C1_t2
67.6,-12.09824387,Control,100624_F2_C1_t2
67.8,-11.88087234,Control,100624_F2_C1_t2
68,-10.52005905,Control,100624_F2_C1_t2
68.2,-10.59466995,Control,100624_F2_C1_t2
68.4,-11.31078247,Control,100624_F2_C1_t2
68.6,-11.76249146,Control,100624_F2_C1_t2
68.8,-12.10316925,Control,100624_F2_C1_t2
69,-12.15171906,Control,100624_F2_C1_t2
69.2,-12.13047791,Control,100624_F2_C1_t2
69.4,-12.10776657,Control,100624_F2_C1_t2
69.6,-12.11938049,Control,100624_F2_C1_t2
69.8,-12.11208633,Control,100624_F2_C1_t2
70,-12.10198639,Control,100624_F2_C1_t2
70.2,-12.14063049,Control,100624_F2_C1_t2
70.4,-12.07900864,Control,100624_F2_C1_t2
70.6,-12.07409363,Control,100624_F2_C1_t2
70.8,-12.08779266,Control,100624_F2_C1_t2
71,-11.99440659,Control,100624_F2_C1_t2
71.2,-11.35029739,Control,100624_F2_C1_t2
71.4,-10.447117,Control,100624_F2_C1_t2
71.6,-10.95366653,Control,100624_F2_C1_t2
71.8,-11.47139252,Control,100624_F2_C1_t2
72,-11.9806076,Control,100624_F2_C1_t2
72.2,-12.13133682,Control,100624_F2_C1_t2
72.4,-12.14730988,Control,100624_F2_C1_t2
72.6,-12.14379105,Control,100624_F2_C1_t2
72.8,-12.13290497,Control,100624_F2_C1_t2
73,-12.13424377,Control,100624_F2_C1_t2
73.2,-12.11281204,Control,100624_F2_C1_t2
73.4,-12.07944717,Control,100624_F2_C1_t2
73.6,-12.09519424,Control,100624_F2_C1_t2
73.8,-12.08345749,Control,100624_F2_C1_t2
74,-11.99047897,Control,100624_F2_C1_t2
74.2,-11.59460846,Control,100624_F2_C1_t2
74.4,-11.35960403,Control,100624_F2_C1_t2
74.6,-11.44343033,Control,100624_F2_C1_t2
74.8,-11.45612167,Control,100624_F2_C1_t2
75,-11.44970703,Control,100624_F2_C1_t2
75.2,-11.48893448,Control,100624_F2_C1_t2
75.4,-11.49430496,Control,100624_F2_C1_t2
75.6,-11.4587706,Control,100624_F2_C1_t2
75.8,-11.45195374,Control,100624_F2_C1_t2
76,-11.50126404,Control,100624_F2_C1_t2
76.2,-11.87262375,Control,100624_F2_C1_t2
76.4,-12.04006989,Control,100624_F2_C1_t2
76.6,-12.0900592,Control,100624_F2_C1_t2
76.8,-12.07762207,Control,100624_F2_C1_t2
77,-12.10279572,Control,100624_F2_C1_t2
77.2,-12.09228378,Control,100624_F2_C1_t2
77.4,-12.07453049,Control,100624_F2_C1_t2
77.6,-12.0941037,Control,100624_F2_C1_t2
77.8,-11.962556,Control,100624_F2_C1_t2
78,-11.73664536,Control,100624_F2_C1_t2
78.2,-10.27348389,Control,100624_F2_C1_t2
78.4,-11.21975693,Control,100624_F2_C1_t2
78.6,-11.71076996,Control,100624_F2_C1_t2
78.8,-12.08322662,Control,100624_F2_C1_t2
79,-12.1078598,Control,100624_F2_C1_t2
79.2,-12.12326859,Control,100624_F2_C1_t2
79.4,-12.11724701,Control,100624_F2_C1_t2
79.6,-12.12183167,Control,100624_F2_C1_t2
79.8,-12.09386826,Control,100624_F2_C1_t2
80,-12.09285614,Control,100624_F2_C1_t2
80.2,-12.14548538,Control,100624_F2_C1_t2
80.4,-12.07587769,Control,100624_F2_C1_t2
80.6,-12.06255051,Control,100624_F2_C1_t2
80.8,-12.05258667,Control,100624_F2_C1_t2
81,-11.96708572,Control,100624_F2_C1_t2
81.2,-11.27393539,Control,100624_F2_C1_t2
81.4,-10.43636551,Control,100624_F2_C1_t2
81.6,-11.05307632,Control,100624_F2_C1_t2
